t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
4.888000000000000256e+01,4.000000000000000000e+00,8.796078790904136024e-01,2.703033191866905049e+00,-6.515658324340599661e-01,1.209267202469109515e-01,-1.837214351415356328e-01,-1.648620152136401080e-03,9.615309219145244668e-02,-7.333385665364060280e-02,-7.716425945941842064e-03,-7.398983391812470958e-03,-7.223199798726901433e-01
4.890000000000000568e+01,4.000000000000000000e+00,8.815293977694251826e-01,2.701565035752329091e+00,-6.533123672506521151e-01,1.208938727760772158e-01,-1.836828744664144863e-01,-1.636065619729610860e-03,9.599878212080990847e-02,-7.348171409350501282e-02,-7.714502565303163473e-03,-7.386770283575067042e-03,-7.221649096763638198e-01
4.892000000000000171e+01,4.000000000000000000e+00,8.834478306631674549e-01,2.700093924927691180e+00,-6.550580295175594259e-01,1.208612800775816926e-01,-1.836391532538096671e-01,-1.623142768986804299e-03,9.584451524024388547e-02,-7.362932785483174147e-02,-7.712106474130183721e-03,-7.374615652560327986e-03,-7.219890892747412581e-01
4.894000000000000483e+01,4.000000000000000000e+00,8.853631787301700085e-01,2.698619864254820033e+00,-6.568027726211670414e-01,1.208289495266855335e-01,-1.835901867193063253e-01,-1.609850713727899825e-03,9.569030103181459801e-02,-7.377669911403615666e-02,-7.709234887474194532e-03,-7.362520185855055306e-03,-7.217921787353839269e-01
4.896000000000000085e+01,4.000000000000000000e+00,8.872754431191602897e-01,2.697142858571879298e+00,-6.585465492697962775e-01,1.207968885161780498e-01,-1.835358898111120740e-01,-1.596188587295951358e-03,9.553614903328114250e-02,-7.392382906127525910e-02,-7.705885020386485026e-03,-7.350484570546047050e-03,-7.215738371968540843e-01
4.898000000000000398e+01,4.000000000000000000e+00,8.891846251701780446e-01,2.695662912693092661e+00,-6.602893114918703121e-01,1.207651044559873293e-01,-1.834761772236122579e-01,-1.582155542461643116e-03,9.538206883810165793e-02,-7.407071890044787665e-02,-7.702054087918343457e-03,-7.338509493720106469e-03,-7.213337229298357745e-01
4.900000000000000000e+01,4.000000000000000000e+00,8.910907264156887608e-01,2.694180031408467180e+00,-6.620310106341745771e-01,1.207336047727925604e-01,-1.834109634112447984e-01,-1.567750751320600702e-03,9.522807009543325651e-02,-7.421736984919452551e-02,-7.697739305121059812e-03,-7.326595642464031610e-03,-7.210714933996414944e-01
4.902000000000000313e+01,4.000000000000000000e+00,8.929937485816987763e-01,2.692694219483521056e+00,-6.637715973602175135e-01,1.207023969096387289e-01,-1.833401626026954778e-01,-1.552973405183323118e-03,9.507416251013199593e-02,-7.436378313889749347e-02,-7.692937887045922345e-03,-7.314743703864623990e-03,-7.207868053301029754e-01
4.904000000000000625e+01,4.000000000000000000e+00,8.948936935888677224e-01,2.691205481659007415e+00,-6.655110216486880281e-01,1.206714883255533832e-01,-1.832636888154162147e-01,-1.537822714457722038e-03,9.492035584275294868e-02,-7.450996001468072893e-02,-7.687647048744222777e-03,-7.302954365008685993e-03,-7.204793147688518529e-01
4.906000000000000227e+01,4.000000000000000000e+00,8.967905635536242981e-01,2.689713822650637187e+00,-6.672492327920190869e-01,1.206408864951659665e-01,-1.831814558704658036e-01,-1.522297908524029375e-03,9.476665990955004948e-02,-7.465590173541003516e-02,-7.681864005267249364e-03,-7.291228312983014798e-03,-7.201486771539836740e-01
4.908000000000000540e+01,4.000000000000000000e+00,8.986843607892782693e-01,2.688219247148810442e+00,-6.689861793950501179e-01,1.206105989083297997e-01,-1.830933774076745346e-01,-1.506398235602088558e-03,9.461308458247640052e-02,-7.480160957369282049e-02,-7.675585971666292091e-03,-7.279566234874414524e-03,-7.197945473821069085e-01
4.910000000000000142e+01,4.000000000000000000e+00,9.005750878071361321e-01,2.686721759818333499e+00,-6.707218093738009923e-01,1.205806330697464790e-01,-1.829993669011358848e-01,-1.490122962610778388e-03,9.445963978918389681e-02,-7.494708481587836202e-02,-7.668810162992640948e-03,-7.267968817769684953e-03,-7.194165798777825138e-01
4.912000000000000455e+01,4.000000000000000000e+00,9.024627473176141113e-01,2.685221365298151586e+00,-6.724560699543488118e-01,1.205509964985934934e-01,-1.828993376750215893e-01,-1.473471375019572756e-03,9.430633551302351758e-02,-7.509232876205756968e-02,-7.661533794297581586e-03,-7.256436748755625867e-03,-7.190144286643374016e-01
4.914000000000000057e+01,4.000000000000000000e+00,9.043473422313526022e-01,2.683718068201068618e+00,-6.741889076718171614e-01,1.205216967281546592e-01,-1.827932029197255892e-01,-1.456442776692044297e-03,9.415318179304513202e-02,-7.523734272606311113e-02,-7.653754080632408328e-03,-7.244970714919037047e-03,-7.185877474360637951e-01
4.916000000000000369e+01,4.000000000000000000e+00,9.062288756603298356e-01,2.682211873113475864e+00,-6.759202683694766067e-01,1.204927413054540930e-01,-1.826808757083331070e-01,-1.439036489721217229e-03,9.400018872399766579e-02,-7.538212803546941176e-02,-7.645468237048408562e-03,-7.233571403346722613e-03,-7.181361896317870475e-01
4.918000000000000682e+01,4.000000000000000000e+00,9.081073509189760973e-01,2.680702784595074828e+00,-6.776500971979589893e-01,1.204641377908930860e-01,-1.825622690134186821e-01,-1.421251854256677010e-03,9.384736645632897611e-02,-7.552668603159265470e-02,-7.636673478596870540e-03,-7.222239501125478876e-03,-7.176594085098092490e-01
