t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
1.430000000000000071e+01,1.000000000000000000e+00,-1.163820387640648324e+00,5.848715013784187011e-01,2.213995332002709482e+00,-1.562097656738818119e-01,1.142680583703653968e-01,2.585572389831682083e-02,-6.853321526187215740e-02,9.143515499851863348e-02,9.795418293709733798e-04,1.202155090571348749e-02,-8.215604710258109537e-04,2.014192207851360408e-03,-6.122172002542495273e-01
1.432000000000000028e+01,1.000000000000000000e+00,-1.165190857116575662e+00,5.867026114541459281e-01,2.212597444757601117e+00,-1.556920285331306608e-01,1.144492245366989236e-01,2.591595716520602236e-02,-6.851378546478316400e-02,9.167598485065428515e-02,9.636018022589424572e-04,1.206123367018269860e-02,-7.723839055548630504e-04,1.954001213728312307e-03,-6.101548644593194348e-01
1.433999999999999986e+01,1.000000000000000000e+00,-1.166560941118883754e+00,5.885385459830493327e-01,2.211202065788242077e+00,-1.551732082941278401e-01,1.146314249548995579e-01,2.596405462120672525e-02,-6.849466460984335314e-02,9.191759628697783457e-02,9.486487557729987238e-04,1.209970769471480426e-02,-7.228649427876870405e-04,1.893321283139439088e-03,-6.080885505059950846e-01
1.435999999999999943e+01,1.000000000000000000e+00,-1.167930645628565856e+00,5.903793203544189794e-01,2.209809205752487404e+00,-1.546535463978544189e-01,1.148146281857669038e-01,2.600014484692055039e-02,-6.847583288997263762e-02,9.215996503612858270e-02,9.346893861631636697e-04,1.213696338429100241e-02,-6.730187339980676746e-04,1.832170765666314141e-03,-6.060192206608534526e-01
1.437999999999999901e+01,1.000000000000000000e+00,-1.169299976229157600e+00,5.922249494702228612e-01,2.208418873655961345e+00,-1.541332816514346393e-01,1.149988025604038872e-01,2.602436258899844257e-02,-6.845727036718889102e-02,9.240306663850696156e-02,9.217300877529691159e-04,1.217299150959591861e-02,-6.228603205610871519e-04,1.770567882068187172e-03,-6.039478260718629254e-01
1.440000000000000036e+01,1.000000000000000000e+00,-1.170668938104174606e+00,5.940754477414155188e-01,2.207031076861957875e+00,-1.536126501083074636e-01,1.151839161902550035e-01,2.603684841154196503e-02,-6.843895697862444061e-02,9.264687645356255163e-02,9.097769551374369681e-04,1.220778320444110797e-02,-5.724046339531440935e-04,1.708530724282010223e-03,-6.018753063032552530e-01
1.441999999999999993e+01,1.000000000000000000e+00,-1.172037536034677307e+00,5.959308290843918776e-01,2.205645821102226734e+00,-1.530918849553320471e-01,1.153699369770733313e-01,2.603774835126945394e-02,-6.842087254249870631e-02,9.289136966703105680e-02,8.988357853810416236e-04,1.224132996318867163e-02,-5.216664957519492061e-04,1.646077255422434419e-03,-5.998025888991227461e-01
1.443999999999999950e+01,1.000000000000000000e+00,-1.173405774396949486e+00,5.977911069175830816e-01,2.204263110488602795e+00,-1.525712164067495880e-01,1.155568326228148257e-01,2.602721357689929613e-02,-6.840299676404679174e-02,9.313652129811937630e-02,8.889120802156973145e-04,1.227362363817476043e-02,-4.706606176365161196e-04,1.583225309781796306e-03,-5.977305889753523616e-01
1.446000000000000085e+01,1.000000000000000000e+00,-1.174773657160300244e+00,5.996562941581999873e-01,2.202882947525448110e+00,-1.520508716049105147e-01,1.157445706394604618e-01,2.600540005317805367e-02,-6.838530924140416578e-02,9.338230620663945380e-02,8.800110482387191050e-04,1.230465643713316015e-02,-4.194016013871761333e-04,1.519992592830134333e-03,-5.956602088394507000e-01
1.448000000000000043e+01,1.000000000000000000e+00,-1.176141187884978345e+00,6.015264032191139920e-01,2.201505333122867114e+00,-1.515310745276721993e-01,1.159331183587650471e-01,2.597246820995566252e-02,-6.836778947144740715e-02,9.362869910009040397e-02,8.721376071108022116e-04,1.233442092061883856e-02,-3.679039388855665600e-04,1.456396681215178443e-03,-5.935923376378043903e-01
1.450000000000000000e+01,1.000000000000000000e+00,-1.177508369720205117e+00,6.034014460058818585e-01,2.200130266610656360e+00,-1.510120459023613360e-01,1.161224429419327880e-01,2.592858261668436887e-02,-6.835041685559091473e-02,9.387567454068913853e-02,8.652963857540032751e-04,1.236290999943147687e-02,-3.161820121146388034e-04,1.392455022762359180e-03,-5.915278510298701553e-01
1.451999999999999957e+01,1.000000000000000000e+00,-1.178875205402325710e+00,6.052814339139109823e-01,2.198757745752957238e+00,-1.504940031261886579e-01,1.163125113892192752e-01,2.587391166269313592e-02,-6.833317070553972250e-02,9.412320695234960288e-02,8.594917265496942018e-04,1.239011693203906188e-02,-2.642500931586487631e-04,1.328184936474794461e-03,-5.894676108887719757e-01
1.453999999999999915e+01,1.000000000000000000e+00,-1.180241697253067823e+00,6.071663778257609945e-01,2.197387766763571726e+00,-1.499771601929985321e-01,1.165032905494592236e-01,2.580862724356343743e-02,-6.831603024899829402e-02,9.437127062761030416e-02,8.547276875365624089e-04,1.241603532200140705e-02,-2.121223442031682188e-04,1.263603612533303238e-03,-5.874124650277581239e-01
1.456000000000000050e+01,1.000000000000000000e+00,-1.181607847177921222e+00,6.090562881085859193e-01,2.196020324321909634e+00,-1.494617276262269201e-01,1.166947471295199795e-01,2.573290445390810297e-02,-6.829897463533547708e-02,9.461983973451029706e-02,8.510080446085632570e-04,1.244065911539371690e-02,-1.598128175350787042e-04,1.198728112296396607e-03,-5.853632469519383097e-01
1.458000000000000007e+01,1.000000000000000000e+00,-1.182973656664626283e+00,6.109511746117126663e-01,2.194655411589529148e+00,-1.489479124179370895e-01,1.168868477036807546e-01,2.564692128682900807e-02,-6.828198294120534084e-02,9.486888832341403011e-02,8.483362937128999118e-04,1.246398259823016004e-02,-1.073354555425684581e-04,1.133575368300280628e-03,-5.833207756347061901e-01
1.459999999999999964e+01,1.000000000000000000e+00,-1.184339126781776663e+00,6.128510466643555255e-01,2.193293020227240486e+00,-1.484359179737982370e-01,1.170795587229362944e-01,2.555085834030701095e-02,-6.826503417612418689e-02,9.511839033378395591e-02,8.467156530480035321e-04,1.248600039388738682e-02,-5.470409071514104342e-05,1.068162184258859360e-03,-5.812858553182411736e-01
1.462000000000000099e+01,1.000000000000000000e+00,-1.185704258177530557e+00,6.147559130734639998e-01,2.191933140412734904e+00,-1.479259440638645839e-01,1.172728465242260376e-01,2.544489853075083269e-02,-6.824810728800348447e-02,9.536831960090226545e-02,8.461490652614991458e-04,1.250670746052811450e-02,-1.932445643606477278e-06,1.002505235063730089e-03,-5.792592753374463665e-01
1.464000000000000057e+01,1.000000000000000000e+00,-1.187069051078433191e+00,6.166657821217084168e-01,2.190575760858709309e+00,-1.474181867790094747e-01,1.174666773395877523e-01,2.532922681391061581e-02,-6.823118116863899352e-02,9.561864986254084431e-02,8.466391996481846451e-04,1.252609908852466564e-02,5.096586697991359192e-05,9.366210667841823540e-04,-5.772418099666831726e-01
1.466000000000000014e+01,1.000000000000000000e+00,-1.188433505288351677e+00,6.185806615655936591e-01,2.189220868831454059e+00,-1.469128384928671816e-01,1.176610173052354824e-01,2.520402991333692277e-02,-6.821423465915571471e-02,9.586935476557961744e-02,8.481884543479995897e-04,1.254417089788252559e-02,1.039773443619869620e-04,8.705260966672045617e-04,-5.752342182886436284e-01
1.467999999999999972e+01,1.000000000000000000e+00,-1.189797620187513338e+00,6.205005586337085655e-01,2.187868450169867973e+00,-1.464100878291278995e-01,1.178558324705619303e-01,2.506949605654481064e-02,-6.819724655540913838e-02,9.612040787257353225e-02,8.507989585440000821e-04,1.256091883566389823e-02,1.570885936078699418e-04,8.042366131374781291e-04,-5.732372440846889017e-01
1.469999999999999929e+01,1.000000000000000000e+00,-1.191161394731653722e+00,6.224254800251038944e-01,2.186518489304877466e+00,-1.459101196340321371e-01,1.180510888070646497e-01,2.492581471901961568e-02,-6.818019561334234813e-02,9.637178266826777751e-02,8.544725746603420991e-04,1.257633917341125125e-02,2.102863317215103803e-04,7.377687757973837735e-04,-5.712516157459772703e-01
1.472000000000000064e+01,1.000000000000000000e+00,-1.192524827451273417e+00,6.243554319078009618e-01,2.185170969279219833e+00,-1.454131149539044654e-01,1.182467522171964380e-01,2.477317637618077495e-02,-6.816306055429920130e-02,9.662345256606177935e-02,8.592109005602408629e-04,1.259042850457088233e-02,2.635573856055480730e-04,6.711386154269864419e-04,-5.692780462046892476e-01
1.474000000000000021e+01,1.000000000000000000e+00,-1.193887916450997677e+00,6.262904199174298414e-01,2.183825871767568483e+00,-1.449192510175684734e-01,1.184427885431392213e-01,2.461177226339842164e-02,-6.814582007029357236e-02,9.687539091442143313e-02,8.650152717439530889e-04,1.260318374191647488e-02,3.168886920613038592e-04,6.043620339840615483e-04,-5.673172328846667334e-01
1.475999999999999979e+01,1.000000000000000000e+00,-1.195250659409042404e+00,6.282304491559926873e-01,2.182483177096969040e+00,-1.444287012234792833e-01,1.186391635755018187e-01,2.444179414413817295e-02,-6.812845282923465917e-02,9.712757100323998749e-02,8.718867635467503424e-04,1.261460211497262424e-02,3.702672977887967384e-04,5.374548046040662427e-04,-5.653698576707609780e-01
1.478000000000000114e+01,1.000000000000000000e+00,-1.196613053576783159e+00,6.301755241907568417e-01,2.181142864267556547e+00,-1.439416351314129761e-01,1.188358430619408518e-01,2.426343408629082904e-02,-6.811093748010828286e-02,9.737996607014717809e-02,8.798261933368870837e-04,1.262468116743843682e-02,4.236803593867340860e-04,4.704325716001594689e-04,-5.634365868962026846e-01
1.480000000000000071e+01,1.000000000000000000e+00,-1.197975095778429422e+00,6.321256490532721761e-01,2.179804910973527576e+00,-1.434582184585458664e-01,1.190327927157052851e-01,2.407688424672363436e-02,-6.809325265811425054e-02,9.763254930676694421e-02,8.888341227135831317e-04,1.263341875461103901e-02,4.771151433525063130e-04,4.033108504631951878e-04,-5.615180713472845975e-01
1.482000000000000028e+01,1.000000000000000000e+00,-1.199336782410798996e+00,6.340808272385117794e-01,2.178469293624341940e+00,-1.429786130797606192e-01,1.192299782241042494e-01,2.388233666407347036e-02,-6.807537698975976714e-02,9.788529386492365869e-02,8.989108597049905169e-04,1.264081304080915714e-02,5.305590260821997682e-04,3.361050278617225403e-04,-5.596149462846630174e-01
1.483999999999999986e+01,1.000000000000000000e+00,-1.200698109443195882e+00,6.360410617041396542e-01,2.177135987366123349e+00,-1.425029770320141720e-01,1.194273652568981631e-01,2.367998305978527215e-02,-6.805728909790886849e-02,9.813817286279698238e-02,9.100564609661732345e-04,1.264686249679667328e-02,5.839994938705937028e-04,2.688303616419765777e-04,-5.577278314805822479e-01
1.485999999999999943e+01,1.000000000000000000e+00,-1.202059072417385632e+00,6.380063548698975406e-01,2.175804966103241256e+00,-1.420314645226029571e-01,1.196249194746126648e-01,2.347001464738189547e-02,-6.803896760678790345e-02,9.839115939102471842e-02,9.222707339770718198e-04,1.265156589720616703e-02,6.374241429111478013e-04,2.015019808279004329e-04,-5.558573312713310788e-01
1.487999999999999901e+01,1.000000000000000000e+00,-1.203419666447673064e+00,6.399767086171140873e-01,2.174476202520042811e+00,-1.415642259411600545e-01,1.198226065367759413e-01,2.325262194993733128e-02,-6.802039114694703736e-02,9.864422651875449921e-02,9.355532392404921011e-04,1.265492231796246612e-02,6.908206792960171986e-04,1.341348856211275131e-04,-5.540040346242385283e-01
1.490000000000000036e+01,1.000000000000000000e+00,-1.204779886221080343e+00,6.419521242883374779e-01,2.173149668102714038e+00,-1.411014078752213519e-01,1.200203921100791160e-01,2.302799462571010480e-02,-6.800153836017786002e-02,9.889734729964398674e-02,9.499032924800590409e-04,1.265693113370621771e-02,7.441769190160455946e-04,6.674394740098091641e-05,-5.521685152185280554e-01
1.491999999999999993e+01,1.000000000000000000e+00,-1.206139725997615653e+00,6.439326026870825226e-01,2.171825333161249816e+00,-1.406431531291978121e-01,1.202182418764595473e-01,2.279632130187965455e-02,-6.798238790438695944e-02,9.915049477780932263e-02,9.653199668382085250e-04,1.265759201521742330e-02,7.974807879607656884e-04,-6.560912755135181316e-07,-5.503513315393558925e-01
1.493999999999999950e+01,1.000000000000000000e+00,-1.207499179610649120e+00,6.459181440777009842e-01,2.170503166851504240e+00,-1.401896007465931182e-01,1.204161215411070768e-01,2.255778941631687504e-02,-6.796291845842554469e-02,9.940364199372210552e-02,9.818020950741531295e-04,1.265690492683901359e-02,8.507203219183995030e-04,-6.805061667363640477e-05,-5.485530269843654771e-01
1.496000000000000085e+01,1.000000000000000000e+00,-1.208858240467375333e+00,6.479087481853658126e-01,2.169183137197307154e+00,-1.397408860353052673e-01,1.206139968403935336e-01,2.231258506730541061e-02,-6.794310872687520098e-02,9.965676199005502056e-02,9.993482717618549366e-04,1.265487012390037642e-02,9.038836665758597953e-04,-1.354251438809769012e-04,-5.467741299820931822e-01
1.498000000000000043e+01,1.000000000000000000e+00,-1.210216901549379331e+00,6.499044141961740628e-01,2.167865211112623314e+00,-1.392971405958559061e-01,1.208118335497249674e-01,2.206089287112188851e-02,-6.792293744478952733e-02,9.990982781747578811e-02,1.017956855488002903e-03,1.265148815014093854e-02,9.569590775187481043e-04,-2.027653168074253329e-04,-5.450151541215844109e-01
1.500000000000000000e+01,1.000000000000000000e+00,-1.211575155413289417e+00,6.519051407573638324e-01,2.166549354423732865e+00,-1.388584923523898396e-01,1.210095974913169142e-01,2.180289582737008486e-02,-6.790238338239198979e-02,1.001628125403894037e-01,1.037625971049982530e-03,1.264675983513369704e-02,1.009934920231356920e-03,-2.700569081851813733e-04,-5.432765982925729098e-01
1.501999999999999957e+01,1.000000000000000000e+00,-1.212932994191529668e+00,6.539109259776462180e-01,2.165235531891418930e+00,-1.384250655862913348e-01,1.212072545418928782e-01,2.153877519195590215e-02,-6.788142534972961550e-02,1.004156892426292941e-01,1.058353511653850306e-03,1.264068629170879074e-02,1.062799670096665778e-03,-3.372858195687452741e-04,-5.415589468355976877e-01
1.503999999999999915e+01,1.000000000000000000e+00,-1.214290409593162812e+00,6.559217674276502930e-01,2.163923707233137872e+00,-1.379969809722656204e-01,1.214047706403056509e-01,2.126871035757994799e-02,-6.786004220128295794e-02,1.006684310330965559e-01,1.080137141112321808e-03,1.263326891337702637e-02,1.115541912396349504e-03,-4.044380813349256849e-04,-5.398626697014418108e-01
1.506000000000000050e+01,1.000000000000000000e+00,-1.215647392904820601e+00,6.579376621404805503e-01,2.162613843145162029e+00,-1.375743556167361992e-01,1.216021117950819158e-01,2.099287874161723938e-02,-6.783821284053198619e-02,1.009210110513478753e-01,1.102974296042717088e-03,1.262450937175346906e-02,1.168150342310763680e-03,-4.714998526828329309e-04,-5.381882226192860053e-01
1.508000000000000007e+01,1.000000000000000000e+00,-1.217003934991735425e+00,6.599586066123851458e-01,2.161305901324671819e+00,-1.371573030984126751e-01,1.217992440918895525e-01,2.071145568124469621e-02,-6.781591622447780132e-02,1.011734024731317377e-01,1.126862188064954844e-03,1.261440961398098241e-02,1.220613764918959719e-03,-5.384574216338810192e-04,-5.365360472729899799e-01
1.509999999999999964e+01,1.000000000000000000e+00,-1.218360026298850318e+00,6.619845968035351635e-01,2.159999842491787003e+00,-1.367459335108834051e-01,1.219961337009287938e-01,2.042461433567108534e-02,-6.779313136812094298e-02,1.014255785158733464e-01,1.151797805999529899e-03,1.260297186015376519e-02,1.272921095198679227e-03,-6.052972050317975044e-04,-5.349065714849156050e-01
1.512000000000000099e+01,1.000000000000000000e+00,-1.219715656852026431e+00,6.640156281389116844e-01,2.158695626411518020e+00,-1.363403535070946970e-01,1.221927468842459313e-01,2.013252559531781422e-02,-6.776983734889509281e-02,1.016775124441078038e-01,1.177777918065465524e-03,1.259019860074092091e-02,1.325061358026349443e-03,-6.720057485426052203e-04,-5.333002094067350596e-01
1.514000000000000057e+01,1.000000000000000000e+00,-1.221070816259333114e+00,6.660516955093034319e-01,2.157393211915623610e+00,-1.359406663455783038e-01,1.223890500029707895e-01,1.983535799779330422e-02,-6.774601331105729873e-02,1.019291775748619039e-01,1.204799074078313683e-03,1.257609259401001357e-02,1.377023688177092357e-03,-7.385697266546400064e-04,-5.317173617166711663e-01
1.516000000000000014e+01,1.000000000000000000e+00,-1.222425493712430589e+00,6.680927932724080032e-01,2.156092556924365855e+00,-1.355469719382920990e-01,1.225850095244772897e-01,1.953327765049859069e-02,-6.772163847003401238e-02,1.021805472829843270e-01,1.232857607648106925e-03,1.256065686345061647e-02,1.428797330324711908e-03,-8.049759426785327646e-04,-5.301584158226303467e-01
